HDI Rank (2017),Country,2000,2005,2010,2011,2012,2013,2014,2015,2016
72.0,Saint Kitts and Nevis,22.2,16.1,12.0,11.4,10.9,10.5,10.0,9.7,9.3
90.0,Saint Lucia,17.9,16.9,15.4,15.1,14.7,14.4,14.0,13.7,13.3
99.0,Saint Vincent and the Grenadines,22.4,22.2,20.7,20.1,19.3,18.6,17.9,17.2,16.6
104.0,Samoa,21.9,19.5,18.9,18.9,18.7,18.4,18.1,17.7,17.3
143.0,Sao Tome and Principe,83.2,61.5,45.4,42.9,40.6,38.6,36.8,35.2,33.8
39.0,Saudi Arabia,22.1,18.2,15.7,15.2,14.7,14.2,13.8,13.3,12.9
164.0,Senegal,134.2,95.5,66.8,62.6,58.9,55.5,52.3,49.5,47.1
67.0,Serbia,12.7,8.9,7.6,7.4,7.1,6.9,6.6,6.2,5.8
62.0,Seychelles,13.8,14.1,14.4,14.5,14.6,14.6,14.6,14.5,14.3
184.0,Sierra Leone,233.9,203.5,159.7,149.8,140.4,132.0,124.9,118.8,113.5
9.0,Singapore,3.9,3.0,2.8,2.8,2.8,2.7,2.7,2.7,2.8
38.0,Slovakia,9.8,8.2,7.0,6.8,6.6,6.4,6.2,6.0,5.9
25.0,Slovenia,5.5,4.2,3.2,3.0,2.8,2.7,2.5,2.4,2.3
152.0,Solomon Islands,29.9,28.8,28.1,27.8,27.6,27.2,26.8,26.3,25.8
113.0,South Africa,66.7,74.3,53.7,49.8,48.0,46.0,44.5,44.1,43.3
187.0,South Sudan,184.4,141.6,112.5,108.3,104.3,100.6,96.9,93.8,90.7
26.0,Spain,5.4,4.7,3.8,3.7,3.6,3.5,3.4,3.4,3.3
76.0,Sri Lanka,16.4,14.3,11.2,10.9,10.5,10.2,9.9,9.6,9.4
167.0,Sudan,104.7,88.8,76.7,74.7,72.8,70.9,69.0,67.1,65.1
100.0,Suriname,33.5,28.3,24.1,23.3,22.7,21.9,21.3,20.6,20.0
7.0,Sweden,4.1,3.6,3.0,3.0,3.0,2.9,2.9,2.9,2.9
2.0,Switzerland,5.6,5.1,4.5,4.5,4.4,4.3,4.2,4.1,4.1
155.0,Syrian Arab Republic,23.6,19.0,16.3,16.5,18.1,17.9,17.8,17.4,17.5
127.0,Tajikistan,92.7,64.7,52.4,50.8,49.2,47.6,46.0,44.5,43.1
154.0,Tanzania (United Republic of),131.8,93.7,71.9,68.5,65.8,63.4,60.9,58.8,56.7
83.0,Thailand,23.1,18.2,14.9,14.4,13.9,13.4,13.0,12.6,12.2
80.0,The former Yugoslav Republic of Macedonia,16.0,13.7,10.4,10.2,10.3,10.8,11.5,12.0,12.2
132.0,Timor-Leste,108.7,82.1,62.6,60.0,57.6,55.5,53.5,51.6,49.7
165.0,Togo,119.3,103.9,90.3,87.7,85.3,82.9,80.4,78.0,75.7
98.0,Tonga,17.4,16.5,17.4,17.5,17.5,17.4,17.1,16.8,16.4
69.0,Trinidad and Tobago,27.5,25.5,22.4,21.7,21.1,20.4,19.8,19.1,18.5
95.0,Tunisia,31.7,23.0,17.4,16.5,15.8,15.2,14.6,14.0,13.6
64.0,Turkey,39.2,27.4,19.1,17.8,16.6,15.5,14.5,13.6,12.7
108.0,Turkmenistan,83.1,72.5,62.0,60.0,58.0,56.3,54.5,52.6,51.0
162.0,Uganda,170.1,120.3,81.0,75.5,70.2,65.0,60.1,55.9,53.0
88.0,Ukraine,18.3,14.5,11.7,11.2,10.7,10.2,9.8,9.4,9.1
34.0,United Arab Emirates,11.2,9.8,8.6,8.3,8.2,8.0,7.9,7.8,7.7
14.0,United Kingdom,6.5,6.0,5.2,5.0,4.8,4.6,4.5,4.4,4.3
13.0,United States,8.4,8.0,7.3,7.2,7.0,6.9,6.8,6.6,6.5
55.0,Uruguay,17.0,14.4,10.6,10.2,9.9,9.7,9.5,9.3,9.2
105.0,Uzbekistan,63.0,49.3,36.3,34.0,31.7,29.6,27.6,25.8,24.1
138.0,Vanuatu,28.7,28.4,29.2,29.3,29.3,29.1,28.7,28.2,27.6
78.0,Venezuela (Bolivarian Republic of),21.7,18.5,17.1,17.1,17.1,17.0,16.8,16.6,16.3
116.0,Viet Nam,30.0,25.3,23.3,23.1,22.8,22.6,22.3,22.0,21.6
178.0,Yemen,95.1,72.7,56.3,55.5,55.3,55.3,55.3,55.3,55.3
144.0,Zambia,160.6,110.1,83.1,79.9,76.1,72.9,69.6,66.1,63.4
156.0,Zimbabwe,96.8,99.7,89.9,83.8,76.0,70.0,64.3,59.9,56.4
